time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-25T08:31:15.760Z,19.4856662750244,-155.665161132812,1.50999999046326,1.86000001,md,28,76,,0.280000001,hv,hv72244237,2020-11-25T08:34:26.110Z,"21 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.56,1.60000002,0.589999974,9,automatic,hv,hv
2020-11-25T08:28:45.930Z,38.4902,-118.4408,8.1,1.2,ml,11,203.53,0.098,0.103,nn,nn00786216,2020-11-26T02:26:51.585Z,"16 km ESE of Hawthorne, Nevada",earthquake,,2.7,0,1,reviewed,nn,nn
2020-11-25T08:23:36.310Z,46.7388333,-112.5446667,7.12,1.85,ml,22,62,0.135,0.14,mb,mb80477504,2020-11-25T14:57:49.510Z,"16 km NNE of Avon, Montana",earthquake,0.26,1.39,0.286,9,reviewed,mb,mb
2020-11-25T08:21:25.490Z,19.2273330688477,-155.408996582031,31.25,1.75999999,md,25,199,,0.180000007,hv,hv72244222,2020-11-25T08:24:35.370Z,"7 km ENE of Pāhala, Hawaii",earthquake,1.09,0.879999995,0.699999988,3,automatic,hv,hv
2020-11-25T08:20:00.860Z,38.8273315,-122.810997,1.35,1.19,md,25,40,0.003996,0.02,nc,nc73486951,2020-11-25T08:49:04.146Z,"7km NW of The Geysers, CA",earthquake,0.16,0.3,0.17,6,automatic,nc,nc
2020-11-25T08:04:09.350Z,38.1747,-117.9515,4.5,1,ml,8,146.1,0.035,0,nn,nn00786152,2020-11-25T08:46:18.977Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-25T08:01:53.831Z,62.5791,-151.2362,80.3,2.4,ml,,,,0.63,ak,ak020f5w4bow,2020-11-25T08:06:56.966Z,"25 km WNW of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-25T07:53:15.785Z,62.2278,-150.1523,19,1.5,ml,,,,0.37,ak,ak020f5vtyd6,2020-11-25T08:03:36.370Z,"10 km SSE of Trapper Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-25T07:30:13.410Z,19.2358341217041,-155.404830932617,32.9500007629395,1.99000001,md,44,139,,0.109999999,hv,hv72244117,2020-11-25T07:33:17.700Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.64,0.810000002,0.25999999,9,automatic,hv,hv
2020-11-25T07:23:51.620Z,19.2339992523193,-155.406829833984,32.0999984741211,2,md,39,140,,0.109999999,hv,hv72244107,2020-11-25T07:26:57.660Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.6,0.810000002,0.230000004,5,automatic,hv,hv
2020-11-25T07:15:27.760Z,19.2318325042725,-155.413162231445,6.6100001335144,2.65,ml,24,191,,0.239999995,hv,hv72244072,2020-11-25T07:21:00.080Z,"7 km ENE of Pāhala, Hawaii",earthquake,1.27,1.55999994,3.67,6,automatic,hv,hv
2020-11-25T07:15:21.750Z,19.2391666666667,-155.406166666667,32.11,2.64,md,52,112,,0.11,hv,hv72244082,2020-11-25T21:19:46.350Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.43,0.58,0.143782318520121,24,reviewed,hv,hv
2020-11-25T07:14:46.640Z,19.237,-155.408333333333,32.82,1.72,md,50,127,,0.11,hv,hv72244077,2020-11-25T21:28:29.150Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.47,0.63,0.0667997888855465,24,reviewed,hv,hv
2020-11-25T07:07:22.710Z,33.0873333,-116.5505,6.7,0.97,ml,28,103,0.04001,0.18,ci,ci39476591,2020-11-25T14:12:17.752Z,"5km ENE of Julian, CA",earthquake,0.36,0.48,0.188,18,reviewed,ci,ci
2020-11-25T06:59:58.810Z,55.1471,-159.6832,52.5,4.1,mb,,113,0.321,0.84,us,us6000csct,2020-11-25T18:54:25.697Z,"56 km ESE of Sand Point, Alaska",earthquake,11,17.9,0.261,4,reviewed,us,us
2020-11-25T06:59:13.876Z,-0.7213,127.7768,39.66,4.4,mb,,116,1.538,0.49,us,us6000cscv,2020-11-25T09:18:34.040Z,"163 km S of Sofifi, Indonesia",earthquake,8.2,5,0.134,16,reviewed,us,us
2020-11-25T06:58:20.430Z,38.0902,-118.255,0.4,1.6,ml,13,84.81,0.161,0.31,nn,nn00786147,2020-11-25T07:44:20.331Z,"35 km SSW of Mina, Nevada",earthquake,,20.7,,,automatic,nn,nn
2020-11-25T06:38:45.490Z,33.7126667,-116.7583333,14.43,0.92,ml,36,40,0.03685,0.19,ci,ci39476583,2020-11-25T14:12:22.087Z,"5km SW of Idyllwild, CA",earthquake,0.3,0.49,0.182,25,reviewed,ci,ci
2020-11-25T06:31:49.140Z,61.659,-150.7779,51.4,1.8,ml,,,,0.3,ak,ak020f5v3vky,2020-11-25T06:50:38.841Z,"19 km NW of Susitna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-25T06:30:20.390Z,46.8821667,-112.5203333,12.19,0.72,ml,12,111,0.049,0.09,mb,mb80477499,2020-11-28T16:36:36.780Z,"14 km ESE of Lincoln, Montana",earthquake,0.33,0.59,,0,reviewed,mb,mb
2020-11-25T06:29:10.740Z,18.0091,-66.7335,14,2.15,md,13,140,0.1316,0.2,pr,pr2020330005,2020-11-25T06:50:19.278Z,"2 km NW of Tallaboa, Puerto Rico",earthquake,0.68,0.56,0.08,6,reviewed,pr,pr
2020-11-25T06:23:55.920Z,38.8334999,-122.8181686,1.75,0.56,md,13,59,0.01191,0.02,nc,nc73486926,2020-11-25T07:24:05.608Z,"8km NW of The Geysers, CA",earthquake,0.33,0.67,,1,automatic,nc,nc
2020-11-25T06:19:52.060Z,35.6543333,-117.4618333,9.6,0.67,ml,20,115,0.06769,0.15,ci,ci39476575,2020-11-25T16:09:03.105Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.87,0.153,6,reviewed,ci,ci
2020-11-25T06:13:18.350Z,52.9145,-169.588666666667,-3.16,2.39,ml,5,170,,0.27,av,av91012923,2020-11-25T21:41:02.970Z,"48 km W of Nikolski, Alaska",earthquake,1.65,2.73,0.180934422739908,5,reviewed,av,av
2020-11-25T05:56:04.870Z,33.6021667,-116.8016667,5.09,0.32,ml,19,83,0.03247,0.12,ci,ci39476431,2020-11-25T14:12:47.932Z,"13km WNW of Anza, CA",earthquake,0.31,0.48,0.174,6,reviewed,ci,ci
2020-11-25T05:51:50.630Z,33.2076667,-116.6653333,16.55,0.37,ml,24,57,0.01736,0.17,ci,ci39476423,2020-11-25T18:53:52.612Z,"9km SSW of Warner Springs, CA",earthquake,0.26,0.49,0.23,6,reviewed,ci,ci
2020-11-25T05:40:33.510Z,33.9556667,-117.1701667,14.78,0.45,ml,12,194,0.008546,0.09,ci,ci37461909,2020-11-25T19:08:48.384Z,"6km ENE of Moreno Valley, CA",earthquake,0.29,0.42,0.139,3,reviewed,ci,ci
2020-11-25T05:40:26.380Z,33.948,-117.1738333,13.66,0.81,ml,31,61,0.001072,0.19,ci,ci39476407,2020-11-25T18:44:40.564Z,"6km ENE of Moreno Valley, CA",earthquake,0.25,0.55,0.144,19,reviewed,ci,ci
2020-11-25T05:36:44.510Z,17.9561,-66.9823,10,2.17,md,16,198,0.0633,0.12,pr,pr2020330004,2020-11-25T06:00:50.940Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.5,0.36,0.14,9,reviewed,pr,pr
2020-11-25T05:15:27.947Z,63.0909,-150.4693,29.4,2.2,ml,,,,1.08,ak,ak020f5ueyw4,2020-11-25T05:30:20.695Z,"67 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-25T05:12:55.340Z,17.9481,-66.7976,9,2.17,md,12,200,0.086,0.2,pr,pr2020330003,2020-11-25T05:42:12.670Z,"Puerto Rico region",earthquake,0.66,0.95,0.12,7,reviewed,pr,pr
2020-11-25T05:12:42.170Z,38.166,-117.9798,2.6,1.3,ml,15,115.32,0.026,0.07,nn,nn00786144,2020-11-25T06:59:19.715Z,"27 km SSE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-11-25T05:09:05.500Z,33.1996667,-116.7311667,6.86,0.78,ml,31,46,0.04297,0.17,ci,ci39476399,2020-11-25T19:31:18.833Z,"6km SSE of Lake Henshaw, CA",earthquake,0.2,0.34,0.105,11,reviewed,ci,ci
2020-11-25T05:07:03.690Z,33.5918333,-116.8025,7.14,0.3,ml,16,75,0.05365,0.19,ci,ci39476391,2020-11-25T14:15:03.220Z,"13km WNW of Anza, CA",earthquake,0.45,0.88,0.138,9,reviewed,ci,ci
2020-11-25T04:53:32.670Z,38.1573,-117.8628,6.2,1.1,ml,14,98.62,0.006,0.11,nn,nn00786139,2020-11-25T05:05:39.283Z,"33 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-25T04:48:20.523Z,38.914,-119.6165,11.4,0.2,ml,3,215.56,0.176,0.0747,nn,nn00786215,2020-11-26T02:26:50.060Z,"5 km SE of Fish Springs, Nevada",earthquake,,23.4,0,1,reviewed,nn,nn
2020-11-25T04:47:56.902Z,63.0623,-148.9906,9.7,3.3,ml,,,,0.94,ak,ak020f5u0gbo,2020-11-25T20:59:40.040Z,"36 km S of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-25T04:34:53.445Z,39.7837,-120.7443,5.8,0.7,ml,4,291.44,0.307,0.1996,nn,nn00786214,2020-11-26T02:26:48.652Z,"4 km NW of Plumas Eureka (historical), California",earthquake,,7.2,0.16,3,reviewed,nn,nn
2020-11-25T04:34:00.070Z,39.3673333,-123.2571667,5.63,1.12,md,11,109,0.07776,0.04,nc,nc73486896,2020-11-26T06:15:07.142Z,"10km ESE of Willits, CA",earthquake,0.21,0.77,0.191,11,reviewed,nc,nc
2020-11-25T04:22:20.210Z,37.4461667,-121.7975,6.13,1,md,20,79,0.004758,0.06,nc,nc73486891,2020-11-25T05:16:05.783Z,"9km NNE of Alum Rock, CA",earthquake,0.25,0.24,0.269,18,reviewed,nc,nc
2020-11-25T04:19:30.602Z,38.167,-117.8197,9.8,2.4,ml,26,58.63,0.041,0.1287,nn,nn00786135,2020-11-25T17:09:16.969Z,"35 km SE of Mina, Nevada",earthquake,,0.6,0.22,11,reviewed,nn,nn
2020-11-25T04:13:42.190Z,19.4115009307861,-155.274826049805,1.76999998092651,1.75,md,19,61,,0.289999992,hv,hv72243787,2020-11-25T04:19:12.220Z,"5 km SW of Volcano, Hawaii",earthquake,0.42,0.439999998,0.829999983,12,automatic,hv,hv
2020-11-25T04:12:15.850Z,18.014,-66.798,15,1.94,md,14,138,0.09,0.17,pr,pr2020330002,2020-11-25T04:30:28.398Z,"0 km SW of Guayanilla, Puerto Rico",earthquake,0.5,0.47,0.32,12,reviewed,pr,pr
2020-11-25T04:08:10.860Z,38.8125,-122.8151703,2.96,0.8,md,24,52,0.01153,0.02,nc,nc73486886,2020-11-25T05:28:04.862Z,"6km NW of The Geysers, CA",earthquake,0.22,0.44,0.2,6,automatic,nc,nc
2020-11-25T04:04:58.730Z,-31.314,-69.058,113.49,4.6,mb,,53,0.394,0.61,us,us6000csbu,2020-11-25T20:52:31.852Z,"34 km E of Calingasta, Argentina",earthquake,7.2,5.6,0.054,103,reviewed,us,us
2020-11-25T04:02:47.730Z,37.638,-118.928,5.16,0.23,md,9,196,0.0244,0.02,nc,nc73486881,2020-11-25T18:46:05.979Z,"4km E of Mammoth Lakes, CA",earthquake,0.59,0.48,0.152,8,reviewed,nc,nc
2020-11-25T04:01:58.580Z,17.9565,-67.136,8,2.15,md,13,237,0.0565,0.14,pr,pr2020330001,2020-11-25T04:25:09.214Z,"5 km ESE of Pole Ojea, Puerto Rico",earthquake,0.7,0.63,0.06,7,reviewed,pr,pr
2020-11-25T03:40:25.930Z,44.3585,-115.2116667,9.64,2.44,ml,12,76,0.229,0.25,mb,mb80477489,2020-11-28T15:49:17.910Z,"26 km NW of Stanley, Idaho",earthquake,0.51,1.15,0.139,10,reviewed,mb,mb
2020-11-25T03:34:54.780Z,36.5121651,-121.078331,8.75,1.28,md,6,126,0.05909,0.05,nc,nc73486871,2020-11-25T04:36:04.526Z,"6km ESE of Pinnacles, CA",earthquake,0.95,1.83,0.06,7,automatic,nc,nc
2020-11-25T03:29:06.390Z,37.5761667,-118.8773333,2.78,0.8,md,20,161,0.04073,0.06,nc,nc73486866,2020-11-25T18:35:10.796Z,"11km SE of Mammoth Lakes, CA",earthquake,0.3,0.54,0.246,17,reviewed,nc,nc
2020-11-25T03:18:55.060Z,60.0138333333333,-153.071166666667,0.3,-0.56,ml,4,120,,0.06,av,av91012918,2020-11-25T21:30:27.030Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.21,1.32,0.272721200521243,3,reviewed,av,av
2020-11-25T03:09:14.599Z,36.04266667,-96.97816667,4.76,1.49,ml,24,121,0.1502705118,0.21,ok,ok2020xdiq,2020-11-25T17:05:11.397Z,"7 km WNW of Ripley, Oklahoma",earthquake,,1.3,0.16,6,reviewed,ok,ok
2020-11-25T02:47:50.570Z,38.1742,-117.8353,4.9,1.5,ml,18,109.39,0.022,0.12,nn,nn00786127,2020-11-25T03:15:19.511Z,"33 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-25T02:26:07.971Z,59.9885,-151.7037,62.4,1.6,ml,,,,0.44,ak,ak020f5sozes,2020-11-25T02:30:51.473Z,"4 km NNE of Happy Valley, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-25T02:25:25.519Z,8.5339,126.7349,51.48,4.6,mb,,128,1.851,0.45,us,us6000csbh,2020-11-25T02:48:45.040Z,"47 km ENE of Hinatuan, Philippines",earthquake,10.7,8.5,0.095,33,reviewed,us,us
2020-11-25T02:23:51.070Z,35.8631667,-117.6888333,8.05,1.04,ml,27,41,0.08239,0.11,ci,ci39476367,2020-11-25T19:20:36.774Z,"21km ESE of Little Lake, CA",earthquake,0.14,0.38,0.167,16,reviewed,ci,ci
2020-11-25T02:20:18.973Z,35.9859,139.9635,47.29,4.3,mwr,,116,1.522,0.9,us,us6000csbg,2020-11-25T07:42:02.386Z,"3 km SSW of Mitsukaidō, Japan",earthquake,6.6,6.5,0.066,22,reviewed,us,us
2020-11-25T02:14:39.420Z,44.7808333,-111.076,7.32,2.1,ml,26,51,0.02659,0.16,uu,uu60419667,2020-11-25T15:10:44.350Z,"9 km E of Hebgen Lake Estates, Montana",earthquake,0.29,0.43,0.141,4,reviewed,uu,uu
2020-11-25T02:11:00.560Z,44.7873333,-111.0651667,7.08,0.84,md,13,141,0.03073,0.11,uu,uu60419662,2020-11-25T17:26:00.670Z,"10 km ENE of Hebgen Lake Estates, Montana",earthquake,0.34,0.62,0.332,10,reviewed,uu,uu
2020-11-25T02:10:35.844Z,36.7119,-116.3257,6.9,0.1,ml,13,87.71,0.044,0.0944,nn,nn00786125,2020-11-25T19:13:12.903Z,"44 km ESE of Beatty, Nevada",earthquake,,1.8,0.42,5,reviewed,nn,nn
2020-11-25T02:07:32.920Z,37.9466667,-122.0688324,11.73,1.7,md,25,60,0.09034,0.07,nc,nc73486856,2020-11-26T01:47:04.251Z,"1km WSW of Pleasant Hill, CA",earthquake,0.26,0.57,0.18,17,automatic,nc,nc
2020-11-25T02:05:48.128Z,64.9578,-148.0687,23.3,1.2,ml,,,,0.4,ak,ak020f5skkgv,2020-11-25T02:12:29.539Z,"12 km NNW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-25T02:01:20.218Z,39.2478,-120.2022,8.2,0.5,ml,11,95.81,0.072,0.1208,nn,nn00786211,2020-11-25T19:00:49.631Z,"9 km S of Truckee, California",earthquake,,1.3,0.52,4,reviewed,nn,nn
2020-11-25T01:59:18.360Z,17.9471,-66.9103,15,2.12,md,12,209,0.0418,0.22,pr,pr2020330000,2020-11-25T02:54:14.878Z,"2 km S of Guánica, Puerto Rico",earthquake,0.89,0.65,0.09,8,reviewed,pr,pr
2020-11-25T01:50:58.200Z,19.4063339233398,-155.301498413086,-0.0299999993294477,1.81,ml,10,82,,0.119999997,hv,hv72243632,2020-11-25T01:56:29.520Z,"8 km WSW of Volcano, Hawaii",earthquake,0.27,0.189999998,0.54,4,automatic,hv,hv
2020-11-25T01:48:07.180Z,60.8818,-151.4417,74.1,1.6,ml,,,,0.68,ak,ak020f5s89hn,2020-11-25T01:53:57.393Z,"22 km NNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-25T01:36:49.350Z,47.7605,-113.7896667,14.24,1.73,ml,16,143,0.182,0.1,mb,mb80477479,2020-11-25T15:05:09.450Z,"19 km SSE of Swan Lake, Montana",earthquake,0.37,0.75,0.189,4,reviewed,mb,mb
2020-11-25T01:33:14.530Z,41.7576667,-112.3583333,3.84,1.25,md,5,148,0.113,0.07,uu,uu60024199,2020-11-25T14:58:23.390Z,"8 km ESE of Howell, Utah",earthquake,0.65,4.27,0.192,4,reviewed,uu,uu
2020-11-25T01:32:41.180Z,41.7553333,-112.3741667,4.35,2.46,ml,29,129,0.1039,0.26,uu,uu60419657,2020-11-25T14:52:42.070Z,"7 km SE of Howell, Utah",earthquake,0.51,0.76,0.13,3,reviewed,uu,uu
2020-11-25T01:24:54.350Z,34.7485,-116.304,6.61,1.64,ml,15,46,0.08465,0.15,ci,ci39476351,2020-11-25T14:15:16.100Z,"14km WNW of Ludlow, CA",earthquake,0.29,0.75,0.234,25,reviewed,ci,ci
2020-11-25T01:24:45.120Z,38.8356667,-122.8183365,1.57,0.56,md,14,66,0.01371,0.02,nc,nc73486851,2020-11-25T02:09:07.677Z,"8km W of Cobb, CA",earthquake,0.3,0.63,,1,automatic,nc,nc
2020-11-25T01:22:26.147Z,63.8824,-149.9967,16.4,1.9,ml,,,,0.55,ak,ak020f5s2qc5,2020-11-25T01:26:04.417Z,"45 km WSW of Ferry, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-25T01:19:40.150Z,-17.3069,-66.2064,10,3.1,ml,,136,2.103,0.77,us,us7000cl0l,2020-11-30T00:28:14.572Z,"3 km NNE of Tiquipaya, Bolivia",earthquake,7,2,0.077,22,reviewed,us,us
2020-11-25T01:16:01.056Z,36.5845,-116.8662,0,0,ml,4,242.61,0.143,0.1719,nn,nn00786210,2020-11-25T18:48:26.312Z,"15 km N of Furnace Creek, California",earthquake,,0,0.98,4,reviewed,nn,nn
2020-11-25T01:15:08.553Z,61.7024,-150.004,13.3,1.7,ml,,,,0.45,ak,ak020f5s16yt,2020-11-25T01:26:04.288Z,"5 km SSE of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-25T01:08:56.400Z,51.862,-177.813166666667,5.96,1.53,ml,5,252,,0.06,av,av91012913,2020-11-25T21:26:39.330Z,"81 km W of Adak, Alaska",earthquake,0.57,0.76,0.284345023342253,5,reviewed,av,av
2020-11-25T01:08:40.560Z,33.6598333,-116.7383333,13.75,0.42,ml,17,72,0.05502,0.18,ci,ci39476343,2020-11-25T14:14:25.986Z,"9km SSW of Idyllwild, CA",earthquake,0.48,0.79,0.16,7,reviewed,ci,ci
2020-11-25T01:05:37.232Z,61.7575,-150.5403,62,1.7,ml,,,,0.36,ak,ak020f5rz40r,2020-11-25T01:09:52.170Z,"23 km N of Susitna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-25T00:57:59.214Z,61.323,-147.3653,19.3,1.8,ml,,,,0.71,ak,ak020f5rovcg,2020-11-25T01:04:11.433Z,"56 km SSE of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-25T00:57:49.159Z,36.27766667,-98.13533333,6.16,2.16,ml,65,55,0.07378552076,0.19,ok,ok2020xdek,2020-11-25T14:29:35.476Z,"5 km NE of Ames, Oklahoma",earthquake,,0.4,0.21,28,reviewed,ok,ok
2020-11-25T00:37:29.082Z,64.0192,-148.7879,0,1.9,ml,,,,0.72,ak,ak020f5rkipa,2020-11-25T00:51:09.837Z,"16 km E of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-25T00:36:20.220Z,19.2291660308838,-155.406326293945,31.6499996185303,2.20000005,md,23,155,,0.0900000036,hv,hv72243557,2020-11-25T00:39:33.770Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.73,0.939999998,2.20000005,4,automatic,hv,hv
2020-11-25T00:36:08.050Z,19.2343333333333,-155.409,32.38,1.7,md,43,139,,0.11,hv,hv72243552,2020-11-26T02:39:01.440Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.48,0.71,0.0649568243476564,22,reviewed,hv,hv
2020-11-25T00:32:01.057Z,58.862,-150.5832,29.9,2.6,ml,,,,0.5,ak,ak020f5rjdvp,2020-11-25T04:32:13.040Z,"89 km SSE of Halibut Cove, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-25T00:21:08.240Z,19.3964996337891,-155.272827148438,1.49000000953674,1.94,ml,13,53,,0.209999993,hv,hv72243532,2020-11-25T00:26:37.730Z,"6 km SW of Volcano, Hawaii",earthquake,0.29,0.519999981,0.06,3,automatic,hv,hv
2020-11-25T00:15:57.650Z,38.2027,-117.8117,1,1.2,ml,14,109.73,0.025,0.26,nn,nn00786112,2020-11-25T00:40:36.202Z,"33 km SE of Mina, Nevada",earthquake,,9.8,,,automatic,nn,nn
2020-11-25T00:15:54.926Z,60.1144,-147.793,15.6,2.1,ml,,,,0.76,ak,ak020f5rfuxw,2020-11-25T00:35:27.141Z,"13 km ENE of Chenega, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-25T00:13:31.130Z,33.5305,-116.7315,3.72,0.43,ml,20,45,0.03514,0.09,ci,ci39476319,2020-11-25T00:31:44.359Z,"6km WSW of Anza, CA",earthquake,0.15,0.3,0.186,9,reviewed,ci,ci
2020-11-25T00:12:39.978Z,64.9861,-147.3196,2.2,1.6,ml,,,,0.44,ak,ak020f5rf6nd,2020-11-25T00:21:35.341Z,"14 km ENE of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-25T00:09:58.670Z,19.3896675109863,-155.273162841797,1.17999994754791,1.79,ml,12,96,,0.280000001,hv,hv72243517,2020-11-25T00:15:27.810Z,"7 km SW of Volcano, Hawaii",earthquake,0.48,0.629999995,0.46,7,automatic,hv,hv
2020-11-25T00:07:39.910Z,19.4038333333333,-155.267166666667,1.77,1.35,ml,13,65,,0.11,hv,hv72243512,2020-11-25T01:11:12.900Z,"5 km SW of Volcano, Hawaii",earthquake,0.27,0.35,0.112071607471277,5,reviewed,hv,hv
2020-11-25T00:05:42.880Z,34.4188333,-118.9576667,6.11,1.99,ml,47,30,0.03164,0.27,ci,ci39476295,2020-11-25T19:12:10.640Z,"4km WNW of Fillmore, CA",earthquake,0.26,0.71,0.156,58,reviewed,ci,ci
2020-11-25T00:03:58.920Z,43.8086666666667,-121.417666666667,-1.59,2.38,ml,11,151,0.03759,0.15,uw,uw61692787,2020-11-25T03:17:54.330Z,"4 km ESE of Three Rivers, Oregon",earthquake,0.34,0.29,0.0544609872281869,10,reviewed,uw,uw
2020-11-25T00:00:00.960Z,19.3973331451416,-155.253173828125,0.629999995231628,1.99,ml,11,163,,0.129999995,hv,hv72243492,2020-11-25T00:05:31.800Z,"5 km SSW of Volcano, Hawaii",earthquake,0.28,0.469999999,0.79,10,automatic,hv,hv
2020-11-24T23:59:18.947Z,64.167,-149.9349,1.5,2,ml,,,,0.95,ak,ak020f4huu38,2020-11-25T00:15:34.117Z,"37 km WSW of Clear, Alaska, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-24T23:57:01.840Z,19.4063333333333,-155.2735,1.77,0.53,md,16,55,,0.11,hv,hv72243482,2020-11-25T04:28:55.960Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.41,0.0265928344102115,4,reviewed,hv,hv
2020-11-24T23:55:52.560Z,17.9391,-66.9091,14,2.37,md,14,204,0.0468,0.13,pr,pr2020329015,2020-11-25T00:42:44.246Z,"3 km S of Guánica, Puerto Rico",earthquake,0.69,0.58,0.16,8,reviewed,pr,pr
2020-11-24T23:52:49.190Z,38.1875,-117.8247,8.7,1.6,ml,15,74.95,0.042,0.17,nn,nn00786109,2020-11-24T23:58:22.564Z,"33 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-24T23:48:32.880Z,19.4171657562256,-155.254669189453,1.45000004768372,1.81,ml,12,142,,0.200000003,hv,hv72243462,2020-11-24T23:54:00.680Z,"3 km SW of Volcano, Hawaii",earthquake,0.67,0.529999971,0.31,8,automatic,hv,hv
2020-11-24T23:46:33.440Z,17.956,-66.9073,15,2.29,ml,13,203,0.034,0.26,pr,pr2020329016,2020-11-25T01:08:34.182Z,"1 km S of Guánica, Puerto Rico",earthquake,1.12,0.81,0,0,reviewed,pr,pr
2020-11-24T23:45:18.210Z,40.3133316,-124.4869995,8.95,2.14,md,7,287,0.1783,0.1,nc,nc73486831,2020-11-25T00:28:06.036Z,"17km W of Petrolia, CA",earthquake,4.23,2.57,0.16,6,automatic,nc,nc
2020-11-24T23:43:22.280Z,19.4353333333333,-155.269333333333,1.53,0.55,md,12,248,,0.12,hv,hv72243452,2020-11-25T00:34:45.990Z,"3 km WSW of Volcano, Hawaii",earthquake,0.73,0.27,0.0847152915687602,3,reviewed,hv,hv
2020-11-24T23:40:01.350Z,17.9315,-66.9041,13,2.67,md,19,208,0.0502,0.14,pr,pr2020329014,2020-11-25T00:29:15.543Z,"4 km S of Guánica, Puerto Rico",earthquake,0.64,0.31,0.16,16,reviewed,pr,pr
2020-11-24T23:34:24.470Z,19.4098333333333,-155.294166666667,-1.01,1.65,ml,6,177,,0.05,hv,hv72243437,2020-11-25T00:16:08.160Z,"7 km WSW of Volcano, Hawaii",earthquake,0.26,0.51,0.149995771275254,6,reviewed,hv,hv
2020-11-24T23:30:26.929Z,37.077,-117.0403,9,0.4,ml,8,137.46,0.097,0.1318,nn,nn00786116,2020-11-25T02:29:16.758Z,"31 km NW of Beatty, Nevada",earthquake,,5.4,1.21,6,reviewed,nn,nn
2020-11-24T23:25:33.770Z,17.9451,-66.9076,13,3.09,md,20,200,0.0413,0.13,pr,pr2020329013,2020-11-25T02:15:57.688Z,"2 km S of Guánica, Puerto Rico",earthquake,0.6,0.31,0.4,18,reviewed,pr,pr
2020-11-24T23:08:11.560Z,44.7771667,-111.0585,7.8,0.33,md,13,135,0.03911,0.11,uu,uu60419647,2020-11-25T16:18:33.650Z,"10 km E of Hebgen Lake Estates, Montana",earthquake,0.35,0.69,0.232,6,reviewed,uu,uu
2020-11-24T23:05:17.750Z,38.8138351,-122.81633,3.14,0.79,md,14,58,0.01072,0.02,nc,nc73486826,2020-11-24T23:27:05.662Z,"7km NW of The Geysers, CA",earthquake,0.32,0.84,0.09,3,automatic,nc,nc
2020-11-24T23:04:58.840Z,44.7485,-110.9743333,6.26,0.15,md,11,103,0.02513,0.15,uu,uu60419642,2020-11-25T16:07:14.140Z,"14 km NE of West Yellowstone, Montana",earthquake,0.33,0.72,0.188,5,reviewed,uu,uu
2020-11-24T23:02:44.707Z,36.8356,-115.9386,10.1,0.1,ml,9,206.05,0.08,0.1194,nn,nn00786111,2020-11-25T02:29:15.457Z,"38 km NW of Indian Springs, Nevada",earthquake,,1.7,0.48,5,reviewed,nn,nn
2020-11-24T23:01:32.960Z,33.9558333,-117.7333333,13.59,1.25,ml,33,61,0.06138,0.19,ci,ci39476271,2020-11-25T21:41:58.923Z,"5km SSE of Chino Hills, CA",earthquake,0.31,0.53,0.144,29,reviewed,ci,ci
